tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,sentiment
5.69E+17,negative,1,Customer Service Issue,0.6686,US Airways,,shaun_g,,0, @ USAirways yes .  But the manner with which it was done was harsh for those affected .  Already checked in .  No remorse .  Weak alternatives . ,,2/21/2015 5:04,Nairobi,Nairobi,0
5.70E+17,neutral,1,,,United,,jbuhl35,,0," @ united yes, after this awful weather it appears I can get home",,2/23/2015 14:49,"Washington, DC",Atlantic Time (Canada),1
5.68E+17,negative,1,Customer Service Issue,1,United,,sarahkorich,,0, @ united then why do you bother responding ?  Your customer service is THE WORST .  Never using you guys again . ,,2/17/2015 18:45,SLC | LA ,Pacific Time (US & Canada),0
5.68E+17,neutral,1,,,Southwest,,mrc0421,,0, @ SouthwestAir think flight 1945 from BNA to LAX will get off the ground tomorrow ?  ?  ?   # please  # snowbama,"[36.14487986, -86.68740641]",2/17/2015 15:24,,,1
5.69E+17,negative,1,Lost Luggage,0.6768,Southwest,,_crazdan,,0, @ SouthwestAir baggage claim has already changed 2x .  .  . most recent had 3 bags come out and then stop .  .  . claim team has no idea what is going on,,2/21/2015 17:18,,,0
5.69E+17,negative,1,Cancelled Flight,1,United,,bugstory,,0," @ united yes it is partly used, the del - ewr is used, the return flight was Cancelled Flightled due to technical glitch in operations",,2/20/2015 12:47,"Baltimore, MD",Eastern Time (US & Canada),0
5.69E+17,negative,1,Can't Tell,0.6575,US Airways,,CLChicosky,,0, @ nrhodes85 :  look !  Another apology .  DO NOT FLY  @ USAirways,,2/20/2015 12:09,,,0
5.69E+17,negative,1,Customer Service Issue,0.7126,US Airways,,JackieCarlon,,0, @ USAirways been on hold way to long !   Is this the best level of service you can provide ?   -  one hour +  is too long ! ,,2/21/2015 17:56,,,0
5.68E+17,positive,1,,,Delta,,CapeMcMoose,,0, @ JetBlue Amazingly Awesome customer service from your reservation agents tonight .  Helping correct a mistake .  I so love this airline .   :  ) ,,2/18/2015 18:17,,Arizona,1
5.69E+17,neutral,1,,,Southwest,,RCAther10,,0, @ SouthwestAir Can I do the same thing as changing a ticket by Cancelled Flighting my current ticket  &  buying a replacement online ? ,,2/21/2015 11:26,"Littleton, CO",Mountain Time (US & Canada),1
5.70E+17,negative,1,Flight Attendant Complaints,0.6545,US Airways,,JeffersRich,,0," @ USAirways  Flight 4454 aircraft at gate, but no crew ?   Will be 2 +  hours Late Flight to destination .  Come on ! ",,2/22/2015 13:01,"Windermere, Florida",,0
5.70E+17,negative,1,Late Flight,1,American,,_mhertz,,0, @ AmericanAir what an incredibly arrogant thing to say while I sit here at O ' Hare waiting for your incompetent airlines to refuel on a .  .  . ,,2/23/2015 8:22,,Pacific Time (US & Canada),0
5.69E+17,negative,1,Customer Service Issue,1,US Airways,,stephenrodrick,,0, @ USAirways So when was I supposed to call the Internet Desk ?  Especially since my reservation told me to directly call the main 1 - 800 number ? ,,2/20/2015 22:11,,Arizona,0
5.68E+17,negative,0.7021,Customer Service Issue,0.7021,Southwest,,TMP8622,,0, @ SouthwestAir I already follow you and cannot DM because u need to follow me back,,2/19/2015 8:42,"Tempe, AZ",Arizona,0
5.69E+17,negative,1,Late Flight,1,Southwest,,NGottesman,,0, @ SouthwestAir heyo !  What is causing flight 1836 ewr to hou to be delayed ? ,,2/20/2015 14:03,"BRKLYN, NY",Central Time (US & Canada),0
5.68E+17,negative,1,Flight Attendant Complaints,0.6515,United,,theo,,0," @ united I was abused , threatened and forced to travel in a lower cabine  ( last seat )  in yesterday ' s flight from Houston to Sao Paulo",,2/19/2015 9:44,Sﾃ｣o Paulo / Brasil,Brasilia,0
5.68E+17,negative,1,Customer Service Issue,1,Virgin America,,jpf4986,,0, @ VirginAmerica Status match  -  2 weeks have gone by and no news . Flt next week  -  hope flt will count towards requirement .   Cust Svc no help !  !  ! ,,2/18/2015 13:50,,,0
5.70E+17,neutral,1,,,United,,D_WaYnE_01,,0, @ united DM sent as requested .  Make sure you follow back so you can DM me back .  Thanks,,2/23/2015 5:32,,,1
5.70E+17,negative,1,Bad Flight,0.3371,United,,anuaimi,,0, @ united of course .  But interesting how United does not seem to have a good sense on what is happening with flight,,2/22/2015 14:53,Toronto,Eastern Time (US & Canada),0
5.68E+17,positive,0.7052,,,Delta,,JunkyardFiegs,,0," @ JetBlue if I tell you I like that  @ warriors pick, will that get me that bump to first class ?   :  ) ",,2/18/2015 16:28,,Central Time (US & Canada),1
5.70E+17,positive,1,,,Southwest,,ThWrex,,0, @ SouthwestAir Flight 1700 .   ( PHX TO LAX )  Wheels stop .   Glad to be home !   Thanks to the professionals both up front and in the cabin !  !  ! ,,2/23/2015 15:31,Near Los Angeles CA,,1
5.68E+17,negative,1,Bad Flight,0.3789,US Airways,,ElaineLibrarian,,0, .  @ USAirways we r rebooked .  got conflicting info abt baggage .  Y no extra plane batteries on hand ?  Y no comped admirals club for 9 hr wait ? ,,2/17/2015 10:34,"Albany, NY",Central Time (US & Canada),0
5.68E+17,negative,0.3573,Late Flight,0.3573,Virgin America,,jonovoss,,0, @ VirginAmerica my flight  ( 6000 )  scheduled for 1pm departure still says on time but no plane at gate .  Any update on how long of a delay ? ,,2/17/2015 10:02,"Washington, DC",Atlantic Time (Canada),0
5.70E+17,neutral,0.6373,,0,United,,DJPartyMarty,,0, @ united unfortunately still on the Tarmac at  @ fly2ohare and definitely missing my ride from  @ flypdx  # GonnaBeALongNight,"[41.9785651, -87.90833965]",2/23/2015 21:21,,Pacific Time (US & Canada),1
5.68E+17,neutral,1,,,Delta,,labeles,,0, @ JetBlue okayyyy .  But I had huge irons on way out .  Promise no shenanigans ? ,,2/17/2015 10:18,,,1
5.68E+17,negative,1,Customer Service Issue,0.6275,US Airways,,_MeAndMariah,,0, @ USAirways this is got to be the worst service I have ever seen with an airline .  3 Cancelled Flightled flights .  Rude employees .  Currently flight delayed,,2/18/2015 6:23,where you want to be.,Eastern Time (US & Canada),0
5.68E+17,positive,0.6891,,,US Airways,,dMORE14,,0, @ USAirways on Sunday !  Cannot wait !  See you then,,2/18/2015 18:03,chu,Quito,1
5.70E+17,neutral,1,,,Southwest,,DontenPhoto,,0, @ SouthwestAir Flight 3267  ( N659SW )  arrives at  @ FlyTPA following flight from  @ MitchellAirport ,,2/22/2015 18:13,"Englewood, Florida",Eastern Time (US & Canada),1
5.69E+17,negative,0.642,Cancelled Flight,0.642,Virgin America,,BigRichTexasPam,,0, @ VirginAmerica why Cancelled Flight flights today ?  No precipitation to be scared of !   ・E・E・E・Eｸ・E・E・E・E・Eｸ・E・E・E・E・Eｸ・E,"[32.8437698, -96.84928399]",2/21/2015 13:18,FREE ADVICE! ,Central Time (US & Canada),0
5.69E+17,negative,1,Customer Service Issue,1,United,,JSJ35,,0, @ united no apology ?  Cool . ,,2/21/2015 22:19,Blue Area of the Moon,Eastern Time (US & Canada),0
5.69E+17,neutral,0.6768,,,Delta,,StacyCrossB6,,0, @ JetBlue We already won the tickets but she is totally on a beach right now .   # flightlanding  # sunscreen  # feelsgood ,,2/20/2015 10:15,Philadelphia,Eastern Time (US & Canada),1
5.69E+17,positive,1,,,Delta,,JPopsie,,0, @ JetBlue heading to Buffalo .  .  .  trading the cold in Boston for colder in Buffalo .  .  .  Maybe the Caribbean next time ? ,,2/20/2015 11:08,Global,Eastern Time (US & Canada),1
5.70E+17,positive,1,,,United,,markinhifi,,0," @ united They let us know in advance of the reboot, yes  :  )  Thanks for the attentiveness ! ",,2/22/2015 18:13,"Queens, NY",Eastern Time (US & Canada),1
5.70E+17,negative,0.3707,Customer Service Issue,0.3707,Delta,,BKWIL,,0, @ JetBlue received a voucher but if you want to improve relations be up front with passengers . ,,2/23/2015 13:48,"Brooklyn, NY",Eastern Time (US & Canada),0
5.70E+17,neutral,1,,,American,,MarkMan23,,0, @ AmericanAir I need some help .  My record locator is bringing up TWO different flights in your system .  One op by AA  &  one from US Airways . ,"[39.91370182, -75.3405344]",2/23/2015 10:20,"San Diego, CA",Pacific Time (US & Canada),1
5.69E+17,negative,1,Late Flight,0.6658,US Airways,,JennyBraueBraue,,0, @ USAirways over an hour is unacceptable wait time .  thanks for nothing .   Be sure never to fly you again,,2/21/2015 19:27,"New York, NY",Eastern Time (US & Canada),0
5.69E+17,negative,1,Customer Service Issue,0.6568,United,,khigdon1,,0, @ united  @ bwood we would prefer everyone hear our complaints amount your airline,,2/19/2015 14:26,,,0
5.68E+17,neutral,1,,,United,,mac8315,,0, @ united was never given one,,2/17/2015 11:52,,Eastern Time (US & Canada),1
5.69E+17,neutral,0.6472,,0,Delta,,RozFortuna,,0, @ JetBlue so yesterday a flight I wanted to Chicago was on sale within my points range and today it is not .  Any way you guys can still honor,,2/21/2015 12:16,Mannahatta,Eastern Time (US & Canada),1
5.69E+17,neutral,1,,,US Airways,,MHCone,,0, @ USAirways call Gate D9 in CLT and get me on this flight,,2/20/2015 7:07,"QueenCity, USA ",,1
5.68E+17,positive,0.6667,,,Southwest,,SarahFigge,,0, @ SouthwestAir  @  PIT -  Gate A1 !  Big shout out to the lady trying to track him down ! ,,2/18/2015 13:48,,,1
5.70E+17,negative,1,Bad Flight,0.3612,United,,bdhowald,,0," @ united Arriving 25 minutes early is nice, but not if equipment is not ready .  Waiting 30 minutes for luggage, so far .  Time gains wiped out . ","[40.6875448, -74.17714813]",2/23/2015 12:41,"New York, NY",Eastern Time (US & Canada),0
5.68E+17,negative,1,Cancelled Flight,1,Delta,,knfitzpa,,0," @ JetBlue flight was Cancelled Flighted .  Do I need to file a claim for the  $ 50 credit I am entitled to per yr bill of rights, or will it just be issued ? ",,2/17/2015 17:54,,Eastern Time (US & Canada),0
5.68E+17,negative,1,Flight Attendant Complaints,0.6863,United,,CombatBarbie318,,0, @ united  treats service members like crap never flying again with them  # UnitedAirlines   @ CNN,,2/17/2015 23:20,Wherever the Army sends me,Central Time (US & Canada),0
5.69E+17,neutral,0.6814,,0,United,,gwen1013,,0, @ united hoping to get out earlier than 2 / 23  ( only phone option )  or assistance with hotel . ,,2/21/2015 16:52,"New Haven, CT",,1
5.70E+17,negative,1,Can't Tell,1,Delta,,djcheros,,0, @ JetBlue if I had made as many mistakes as you in as short a period of time .  I would I have lost my job at this point !  !  ! ,,2/23/2015 19:12,"Portland, Maine",Eastern Time (US & Canada),0
5.69E+17,positive,1,,,Southwest,,alycam,,0, @ SouthwestAir shhhh i do not want something else to steal our deal・E・E・E・E,,2/20/2015 9:42,Kansas City,Central Time (US & Canada),1
5.70E+17,negative,0.6307,Customer Service Issue,0.3168,American,,planedoc71,,0, @ AmericanAir thanks for finally letting me get through to book my flight .  Frustration  set in .  .  .   # donedeal  # talktoahuman,,2/24/2015 7:32,,,0
5.70E+17,positive,1,,,American,,jlhalldc,,0,"Thank you .  ・E・E @ AmericanAir :   @ jlhalldc Customer Relations will review your concerns and contact you back directly, John . ・E・E",,2/22/2015 12:04,"Washington, DC",Eastern Time (US & Canada),1
5.69E+17,neutral,1,,,Delta,,JEOKOO1,,0, @ JetBlue  @ SouthwestAir  @ VirginAmerica  @ AmericanAirBR download jeokoo the American app for air travelers,,2/21/2015 22:35,"Washington, DC. ",,1
5.69E+17,negative,1,Lost Luggage,1,US Airways,,RaulFNYC,,0, @ USAirways  # SOS WHERE IS MY BAG  ? ,,2/21/2015 11:03,GLOBAL CITIZEN,Atlantic Time (Canada),0
5.70E+17,negative,1,Can't Tell,0.6992,US Airways,,smaguire2,,0, @ USAirways power trip .  I felt completely threatened and unsafe and I am so angry .  Derrick Bussey .   DCA .  Would like to reiterate that I was,,2/23/2015 13:25,,Atlantic Time (Canada),0
5.68E+17,negative,1,Flight Booking Problems,0.6526,United,,jenny0z,,0, @ united I usually like flying with you guys but  $ 200 fee to use my credit seems ridiculous  # notcool  # exhorbitantfees,,2/18/2015 12:12,new york city ,,0
5.69E+17,positive,1,,,US Airways,,TripHExperience,,0," @ USAirways awesome !  And yes,  @ UpInAirClaire is ! ",,2/20/2015 9:26,"Los Angeles, Ca",Pacific Time (US & Canada),1
5.68E+17,negative,1,Late Flight,1,United,,cslhilo,,1, @ united You make it hard to fly with you .  Delayed over an hour and now the plane  is turning around  &  heading back to the gate .   # connection ? ,,2/17/2015 15:05,"Hilo, HI",Hawaii,0
5.70E+17,negative,0.6281,Late Flight,0.6281,US Airways,,CicilyGray,,0, @ USAirways flight from Bhm delayed 5hrs !  Connect flgt left us in clt at a motel,,2/23/2015 20:42,,,0
5.70E+17,negative,0.692,Lost Luggage,0.692,Southwest,,HDsportsguy,,0," @ SouthwestAir  @ HDsportsguy yes I did .  I hope for an update soon, need those clothes for a meeting tomorrow . ",,2/23/2015 11:35,,,0
5.68E+17,negative,1,Flight Booking Problems,1,US Airways,,shoobe01,,0," @ usairways Yes .  Works in Firefox .  

Can do everything but finish purchase .  Button turns gray, never submits .  For a couple weeks now . ",,2/17/2015 12:28,"Mission, Kansas",,0
5.69E+17,neutral,0.6768,,0,United,,school_tales,,0, @ united nope .   no case id either time . ,,2/21/2015 12:18,midwest and sometimes Spain,,1
5.69E+17,negative,1,Lost Luggage,1,Delta,,CGjmf,,0, @ JetBlue  .  .  . second incident of lost baggage .   I sent you a DM .   Thoughts ? ,,2/20/2015 14:28,"Miami, FL",,0
5.70E+17,negative,1,Can't Tell,1,US Airways,,PandooYaar,,0, @ USAirways we have now learned to never fly with u again .  You ' ve lost 16 customers from our group  +  the hundreds more from our company,,2/22/2015 13:35,Philly,Eastern Time (US & Canada),0
5.68E+17,positive,1,,,Delta,,carleycalla,,1, @ JetBlue Jua at JFK  ' Just Ask '  desk was incredibly helpful !  Thanks ! ,,2/18/2015 19:10,"Boston, Massachusetts",Mountain Time (US & Canada),1
5.69E+17,negative,1,Customer Service Issue,0.3583,United,,cleskowitz,,0," @ united instead of making  seats smaller / thinner so u can jam more people on a flight,u should concentrate on maint  &  happy customers",,2/20/2015 6:27,Phila. PA,Eastern Time (US & Canada),0
5.68E+17,negative,1,Bad Flight,0.6813,United,,themkhiggy,,0, @ united  ^ GJ flight 1101 did not have wifi even though it was promised to by your ground crew .   # AnotherDisappointment,,2/18/2015 23:19,"Houston, TX",Central Time (US & Canada),0
5.69E+17,positive,1,,,Southwest,,WaynePartello,,0, @ SouthwestAir oh I see what you did there !  Thanks for supporting  # PadresST . ,,2/20/2015 12:40,San Diego,Eastern Time (US & Canada),1
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,Whitncam,,0, @ USAirways sitting here in PHL with all of your rude Customer Service Agents ! ,,2/23/2015 11:00,,,0
5.70E+17,negative,1,Customer Service Issue,1,American,,joseglopez00,,1, @ AmericanAir from the rude ticket counter employees to forcing my wife on standby and then pushing her down the list .  .  it was a very bad day,,2/23/2015 13:18,"Springfield, MO",Central Time (US & Canada),0
5.70E+17,negative,1,Can't Tell,0.6148,American,,perelmuterm,,0," @ AmericanAir there is a lot of talks and no doing .  
MIA - SFO on a 20 +  year old plane  # nonewplanes  # old  # shame ",,2/24/2015 3:59,Miami,Eastern Time (US & Canada),0
5.68E+17,negative,1,Customer Service Issue,1,Delta,,juntocaustic,,0, @ JetBlue Why was not a  $ 15 service credit voucher I received for tv not working accepted on my next flight for a pillow ? ,,2/19/2015 4:05,,Atlantic Time (Canada),0
5.70E+17,neutral,1,,,Delta,,tonymbove,,0, @ JetBlue what is the easiest way to get a ticket receipt ?  Can I get one at check in or can I get one online ?  Thanks ! ,,2/23/2015 7:20,"Cambridge, MA",Quito,1
5.69E+17,negative,1,Bad Flight,1,Southwest,,robfwtx,,0, @ SouthwestAir alist pref does not do any good if direct to atl is always wifiless .  Flight 1701 . ,,2/20/2015 17:29,"Fort Worth, TX",Central Time (US & Canada),0
5.70E+17,positive,1,,,United,,201Chef,,0," @ united just touched down in Miami  -  not too far off , Nicely done united ・E・E・E・E","[25.79104444, -80.27338351]",2/22/2015 9:46,201-600-2130,Central Time (US & Canada),1
5.70E+17,negative,1,Cancelled Flight,1,Southwest,,Drewscifer,,0, @ SouthwestAir you Cancelled Flightled my flight and now I am in the back of the queue and you want to charge me 200  for business class ?  Stay classy,,2/23/2015 16:17,Washington DC,Eastern Time (US & Canada),0
5.70E+17,negative,1,Late Flight,0.3614,Southwest,,JuniperCari,,0, @ SouthwestAir but when do I get my gin  &  tonic  !  ?  !  ? ,,2/23/2015 12:29,Chicago,Central Time (US & Canada),0
5.70E+17,negative,1,Customer Service Issue,1,American,,sweetmel,,0, @ AmericanAir Are you kidding ?  You do not think I have done that ?  ?  I have called dozens of times  &  it tells me to call back  &  hangs up . ,"[32.9760867, -96.53332214]",2/22/2015 14:18,"Dallas, TX",Central Time (US & Canada),0
5.70E+17,negative,1,Cancelled Flight,1,Southwest,,rwitte42,,0, @ SouthwestAir A - list preferred .  DEN - DAL flight Cancelled Flightled 30 min prior to boarding .  Best option was Tue afternoon .  Seriously ?  !  ?  Epic fail . ,,2/22/2015 18:52,Colorado,Mountain Time (US & Canada),0
